Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1971","1971","Head","5516000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1972","1972","Head","5607000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1973","1973","Head","5820000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1974","1974","Head","5856000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1975","1975","Head","5625000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1976","1976","Head","5600000","F","FAO estimate"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1977","1977","Head","5518000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1978","1978","Head","5425000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1979","1979","Head","5399000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1980","1980","Head","5174000","*","Unofficial figure"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1981","1981","Head","5660720","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1982","1982","Head","5103000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1983","1983","Head","5400000","F","FAO estimate"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1984","1984","Head","5800000","F","FAO estimate"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1985","1985","Head","6200000","F","FAO estimate"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1986","1986","Head","6691120","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1987","1987","Head","6500000","F","FAO estimate"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1988","1988","Head","6368000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1989","1989","Head","7917747","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1990","1990","Head","7532120","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1991","1991","Head","6697320","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1992","1992","Head","7911400","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1993","1993","Head","7996160","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1994","1994","Head","8203000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1995","1995","Head","8347000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1996","1996","Head","8492000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1997","1997","Head","8638000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1998","1998","Head","8785000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","1999","1999","Head","8047420","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2000","2000","Head","8270100","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2001","2001","Head","8500100","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2002","2002","Head","7445000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2003","2003","Head","7535000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2004","2004","Head","7631000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2005","2005","Head","7819000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2006","2006","Head","7892000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2007","2007","Head","7989010","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2008","2008","Head","7089000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2009","2009","Head","7257000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2010","2010","Head","7432000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2011","2011","Head","7612000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2012","2012","Head","7800000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2013","2013","Head","7936000","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2014","2014","Head","4231993","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2015","2015","Head","4572681","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2016","2016","Head","5105936","Im","FAO data based on imputation methodology"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2017","2017","Head","4879363","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2018","2018","Head","4994001","Im","FAO data based on imputation methodology"
"QA","Live Animals","102","Iran (Islamic Republic of)","5111","Stocks","866","Cattle","2019","2019","Head","5193919","Im","FAO data based on imputation methodology"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1961","1961","Head","1550000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1962","1962","Head","1550000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1963","1963","Head","1550000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1964","1964","Head","1500000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1965","1965","Head","1454923","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1966","1966","Head","1520000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1967","1967","Head","1600000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1968","1968","Head","1650000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1969","1969","Head","1730000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1970","1970","Head","1830000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1971","1971","Head","1860000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1972","1972","Head","1880000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1973","1973","Head","1900000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1974","1974","Head","2048000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1975","1975","Head","1850000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1976","1976","Head","1804000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1977","1977","Head","1804235","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1978","1978","Head","1698000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1979","1979","Head","1697665","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1980","1980","Head","1702000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1981","1981","Head","1670000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1982","1982","Head","1675000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1983","1983","Head","1685000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1984","1984","Head","1698000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1985","1985","Head","1635000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1986","1986","Head","1578418","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1987","1987","Head","1580000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1988","1988","Head","1600000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1989","1989","Head","1578000","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1990","1990","Head","1520000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1991","1991","Head","1000000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1992","1992","Head","1260000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1993","1993","Head","1480000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1994","1994","Head","1354380","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1995","1995","Head","1190000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1996","1996","Head","1050000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1997","1997","Head","1300375","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1998","1998","Head","1320000","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","1999","1999","Head","1325000","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2000","2000","Head","1350000","*","Unofficial figure"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2001","2001","Head","1458000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2002","2002","Head","1500000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2003","2003","Head","1425000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2004","2004","Head","1516000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2005","2005","Head","1648000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2006","2006","Head","1130000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2007","2007","Head","1145000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2008","2008","Head","1580000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2009","2009","Head","2552000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2010","2010","Head","2629000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2011","2011","Head","2707000","","Official data"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2012","2012","Head","2720000","F","FAO estimate"
"QA","Live Animals","103","Iraq","5111","Stocks","866","Cattle","2013","2013","Head","2780000","F","FAO estimate"
